UBERON:0002410	autonomic nervous system	http://aims.fao.org/aos/agrovoc/c_723	autonomic nervous system	entities	
UBERON:0002412	vertebra	http://aims.fao.org/aos/agrovoc/c_15155	vertebrae	entities	
UBERON:0002415	tail	http://aims.fao.org/aos/agrovoc/c_7591	tail	entities	
UBERON:0002418	cartilage tissue	http://aims.fao.org/aos/agrovoc/c_1342	cartilage	entities	
UBERON:0002419	skin gland	http://aims.fao.org/aos/agrovoc/c_7099	skin glands	entities	
UBERON:0002421	hippocampal formation	http://aims.fao.org/aos/agrovoc/c_41730	Hippocampus hippocampus	organisms	
UBERON:0002428	limb bone	http://aims.fao.org/aos/agrovoc/c_4336	limb bones	entities	
UBERON:0002430	lateral hypothalamic area	http://aims.fao.org/aos/agrovoc/c_4304	LH	substances	
UBERON:0002466	intestine secretion	http://aims.fao.org/aos/agrovoc/c_11817	intestinal juice	entities	
UBERON:0002470	autopod region	http://aims.fao.org/aos/agrovoc/c_13475	pods	entities	
UBERON:0002481	bone tissue	http://aims.fao.org/aos/agrovoc/c_1002	boning	activities	
UBERON:0002488	helix	http://aims.fao.org/aos/agrovoc/c_11495	Helix	organisms	
UBERON:0002512	corpus luteum	http://aims.fao.org/aos/agrovoc/c_1905	corpus luteum	entities	
UBERON:0002537	hermaphrodite gonad	http://aims.fao.org/aos/agrovoc/c_27074	ovotestis	entities	
UBERON:0002542	scale	http://aims.fao.org/aos/agrovoc/c_128d5eb6	scale	activities	,subjects	
UBERON:0002548	larva	http://aims.fao.org/aos/agrovoc/c_8769	ammocetes	stages	
UBERON:0002620	tuber cinereum	http://aims.fao.org/aos/agrovoc/c_31690	Tuberales	organisms	
UBERON:0002620	tuber cinereum	http://aims.fao.org/aos/agrovoc/c_7998	tubers	entities	
UBERON:0002685	anteroventral nucleus of thalamus	http://aims.fao.org/aos/agrovoc/c_9012	Aves	organisms	
UBERON:0002706	posterior nucleus of hypothalamus	http://aims.fao.org/aos/agrovoc/c_5753	pH	measure	,properties	
UBERON:0002707	corticospinal tract	http://aims.fao.org/aos/agrovoc/c_1476	cerebrospinal tracts	entities	
